property_id,address,street_name,city,rstate,latitude,longitude,postcode,price,zestimate,bedroom_number,bathroom_number,price_per_unit,living_space,land_space,property_type,property_status,agency_name,zillow_owned,RunDate
2065607590,"1 Franklin St #U5501, Boston, MA 02110",Franklin St #U5501,Boston,MA,42.356316,-71.059555,02110,3495000,,2,3,1964,1779,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
59173708,"61 W Cedar St #2, Boston, MA 02114",W Cedar St #2,Boston,MA,42.35987,-71.06995,02114,869000,,2,1,1158,750,871.2,CONDO,FOR_SALE,Setrakian Realty Co.,0,3/13/2022 7:34
2066363372,"181 Coleridge St #3 Plan, Coleridge Coast","Coleridge St #3 Plan, Coleridge Coast",Boston,MA,42.38134,-71.012764,02128,874495,,2,2,777,1125,,SINGLE_FAMILY,FOR_SALE,,0,3/13/2022 7:34
59171698,"79 Dartmouth St #2, Boston, MA 02116",Dartmouth St #2,Boston,MA,42.34531,-71.074715,02116,1075000,1026000,2,2,1113,965,965,CONDO,FOR_SALE,Realty Executives Boston West,0,3/13/2022 7:34
59164404,"100 Fulton St #3K, Boston, MA 02109",Fulton St #3K,Boston,MA,42.36275,-71.05314,02109,710000,776700,1,1,920,771,871.2,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
90138530,"90 Wareham St UNIT 307, Boston, MA 02118",Wareham St UNIT 307,Boston,MA,42.338715,-71.066635,02118,759000,764700,1,1,787,964,,CONDO,FOR_SALE,The Charles Realty,0,3/13/2022 7:34
2092290310,"140 Shawmut Ave #3A, Boston, MA 02118",Shawmut Ave #3A,Boston,MA,42.345726,-71.06568,02118,1950000,3067200,3,3,1049,1858,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
333605403,"228 Webster St #4, Boston, MA 02128",Webster St #4,Boston,MA,42.36503,-71.03252,02128,1249000,788000,2,2,833,1498,,CONDO,FOR_SALE,Douglas Elliman Real Estate,0,3/13/2022 7:34
2065615049,"110 Sudbury St UNIT 4203, Boston, MA 02114",Sudbury St UNIT 4203,Boston,MA,,,02114,3700000,,2,3,2128,1738,,CONDO,FOR_SALE,Campion & Company Fine Homes Real Estate,0,3/13/2022 7:34
2071671542,"110 Sudbury St #4101, Boston, MA 02114",Sudbury St #4101,Boston,MA,,,02114,5900000,,4,4,2133,2766,,CONDO,FOR_SALE,Campion & Company Fine Homes Real Estate,0,3/13/2022 7:34
59178617,"9-15 Battery St #1, Boston, MA 02109",15 Battery St #1,Boston,MA,42.366154,-71.0523,02109,675000,619100,1,1,882,765,,CONDO,FOR_SALE,Berkshire Hathaway HomeServices Commonwealth Real Estate,0,3/13/2022 7:34
59211266,"1387 Washington St APT 504, Boston, MA 02118",Washington St APT 504,Boston,MA,42.34144,-71.07006,02118,995000,1114200,2,2,851,1168,1306.8,CONDO,FOR_SALE,Coldwell Banker Realty - South End,0,3/13/2022 7:34
2102964816,"1280 Washington St APT 203, Boston, MA 02118",Washington St APT 203,Boston,MA,42.341995,-71.067505,02118,1589000,1659200,2,2,921,1725,,CONDO,FOR_SALE,,0,3/13/2022 7:34
2078497842,"485 Harrison Ave #305, Boston, MA 02118",Harrison Ave #305,Boston,MA,42.34194,-71.06683,02118,739000,,1,1,798,926,,CONDO,FOR_SALE,,0,3/13/2022 7:34
59100689,"44 Sullivan St, Boston, MA 02129",Sullivan St,Boston,MA,42.378723,-71.06592,02129,2400000,2358700,4,5,750,3200,,SINGLE_FAMILY,PENDING,,0,3/13/2022 7:34
59100802,"43 School St, Boston, MA 02129",School St,Boston,MA,42.37781,-71.0642,02129,1499000,,3,3,713,2102,,MULTI_FAMILY,FOR_SALE,,0,3/13/2022 7:34
2084027723,"51 Silver St #2, Boston, MA 02127",Silver St #2,Boston,MA,,,02127,989000,,2,2,949,1042,,CONDO,FOR_SALE,Coldwell Banker Realty - Back Bay,0,3/13/2022 7:34
120937571,"13 Russell St #1, Boston, MA 02129",Russell St #1,Boston,MA,42.379326,-71.06467,02129,749000,727800,2,2,872,858,,CONDO,FOR_SALE,Gibson Sotheby's International Realty,0,3/13/2022 7:34
59165005,"2 Clarendon St APT 102, Boston, MA 02116",Clarendon St APT 102,Boston,MA,42.344135,-71.07235,02116,989000,980500,2,2,1042,949,949,CONDO,FOR_SALE,William Raveis R.E. & Home Services,0,3/13/2022 7:34
2092804145,"8 Howell St #1, Boston, MA 02125",Howell St #1,Boston,MA,42.32477,-71.057495,02125,849000,737500,3,2,494,1716,1742.4,CONDO,FOR_SALE,Gibson Sotheby's International Realty,0,3/13/2022 7:34
59163504,"8 Whittier Pl APT 11D, Boston, MA 02114",Whittier Pl APT 11D,Boston,MA,42.365704,-71.06735,02114,534900,557400,1,1,614,871,871.2,CONDO,FOR_SALE,Leading Edge Real Estate,0,3/13/2022 7:34
2066619533,"Studio Plan, The Parker","Studio Plan, The Parker",Boston,MA,42.35176,-71.064125,02116,575000,,,1,1263,455,,CONDO,FOR_SALE,,0,3/13/2022 7:34
60112593,"7 Charles St, Boston, MA 02129",Charles St,Boston,MA,42.382633,-71.07136,02129,1399000,1198900,3,4,635,2200,1306.8,SINGLE_FAMILY,FOR_SALE,Coldwell Banker Realty - Charlestown,0,3/13/2022 7:34
59182326,"86 Waltham St #1, Boston, MA 02118",Waltham St #1,Boston,MA,42.343227,-71.07096,02118,3699000,2406500,3,4,1394,2652,,CONDO,FOR_SALE,,0,3/13/2022 7:34
2118250118,"580 Tremont St APT 1, Boston, MA 02118",Tremont St APT 1,Boston,MA,42.343246,-71.07254,02118,675000,,1,1,962,701,871.2,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
118325054,"691 Massachusetts Ave UNIT 208, Boston, MA 02118",Massachusetts Ave UNIT 208,BOSTON,MA,42.33519,-71.07581,02118,774900,747900,1,1,852,909,,CONDO,FOR_SALE,Century 21 Cityside,0,3/13/2022 7:34
90136038,"58 E Springfield St #5, Boston, MA 02118",E Springfield St #5,Boston,MA,42.3357,-71.074486,02118,699000,745800,2,1,964,725,871.2,CONDO,FOR_SALE,Arris Realty,0,3/13/2022 7:34
2065626827,"377 W 1st St #7, Boston, MA 02127",W 1st St #7,Boston,MA,42.338135,-71.04488,02127,1799000,,2,2,977,1840,,CONDO,FOR_SALE,Joyce Lebedew Real Estate,0,3/13/2022 7:34
2092290332,"140 Shawmut Ave #8A, Boston, MA 02118",Shawmut Ave #8A,Boston,MA,,,02118,4499000,,3,4,1715,2623,,CONDO,FOR_SALE,Coldwell Banker Realty - Back Bay,0,3/13/2022 7:34
2065627999,"255 Saratoga St FLOOR 2, Boston, MA 02128",Saratoga St FLOOR 2,Boston,MA,42.378025,-71.03213,02128,439999,,1,1,801,549,,CONDO,FOR_SALE,William Raveis R.E. & Home Services,0,3/13/2022 7:34
2102669520,"304 Shawmut Ave, Boston, MA 02118",Shawmut Ave,Boston,MA,42.342297,-71.07004,02118,4200000,4766400,7,6,1084,3872,1870,MULTI_FAMILY,FOR_SALE,Compass,0,3/13/2022 7:34
2067433571,"PENTHOUSE Plan, 38 Lexington St","PENTHOUSE Plan, 38 Lexington St",Boston,MA,42.37751,-71.03848,02128,799495,,2,2,592,1350,,SINGLE_FAMILY,FOR_SALE,,0,3/13/2022 7:34
2065628421,"277 Border St #203, Boston, MA 02128",Border St #203,Boston,MA,,,02128,479000,,1,1,791,605,,CONDO,FOR_SALE,"Elevated Realty, LLC",0,3/13/2022 7:34
61319644,"26 Stillman St APT 2-1, Boston, MA 02113",Stillman St APT 2-1,Boston,MA,42.36372,-71.056854,02113,1299000,1331800,2,2,978,1328,1328,CONDO,FOR_SALE,Coldwell Banker Realty - South End,0,3/13/2022 7:34
2077298379,"228 Everett St UNIT 228, Boston, MA 02128",Everett St UNIT 228,Boston,MA,42.3658,-71.0304,02128,749900,,3,3,486,1540,1400,CONDO,FOR_SALE,Five Star Realty Group,0,3/13/2022 7:34
2084658952,"10 Sydney St #2, Boston, MA 02125",Sydney St #2,Boston,MA,42.31208,-71.0537,02125,949000,928700,2,2,775,1223,,CONDO,FOR_SALE,Coldwell Banker Realty - South End,0,3/13/2022 7:34
2065632677,"301 Bolton St #3, Boston, MA 02127",Bolton St #3,Boston,MA,,,02127,1100000,,3,3,680,1616,2178,CONDO,FOR_SALE,Burns Realty & Investments,0,3/13/2022 7:34
2065634116,"28 Irving St #0, Boston, MA 02114",Irving St #0,Boston,MA,42.3604,-71.06623,02114,2795000,,3,3,1408,1984,,CONDO,FOR_SALE,,0,3/13/2022 7:34
81855914,"21 Father Francis Gilday St APT 301, Boston, MA 02118",Father Francis Gilday St APT 301,Boston,MA,42.337063,-71.07364,02118,899000,968100,2,2,925,971,971,CONDO,FOR_SALE,Prevu Real Estate LLC,0,3/13/2022 7:34
59174060,"77 Myrtle St, Boston, MA 02114",Myrtle St,Boston,MA,42.35943,-71.067154,02114,3995000,3843600,5,4,1210,3300,1306.8,SINGLE_FAMILY,FOR_SALE,Gibson Sotheby's International Realty,0,3/13/2022 7:34
2069681967,"333 W 4th St UNIT 333, Boston, MA 02127",W 4th St UNIT 333,Boston,MA,,,02127,1299000,,3,3,830,1565,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
59180676,"15 Hancock St, Boston, MA 02114",Hancock St,Boston,MA,42.37864,-71.0628,02114,1699000,,4,4,904,1878,1306.8,SINGLE_FAMILY,FOR_SALE,Coldwell Banker Realty - Charlestown,0,3/13/2022 7:34
67715677,"25 Channel Center St UNIT 1101, Boston, MA 02210",Channel Center St UNIT 1101,Boston,MA,42.346306,-71.05093,02210,1498000,1481100,2,2,992,1510,1510,CONDO,FOR_SALE,Coldwell Banker Realty - Brookline,0,3/13/2022 7:34
2091460445,"121 Portland St UNIT 606, Boston, MA 02114",Portland St UNIT 606,Boston,MA,42.36362,-71.06054,02114,599000,,1,1,1202,498,,CONDO,FOR_SALE,Century 21 North East,0,3/13/2022 7:34
2067477704,"100 Shawmut Ave #510, Boston, MA 02118",Shawmut Ave #510,Boston,MA,,,02118,1409900,1388700,2,2,1221,1154,,CONDO,PENDING,,0,3/13/2022 7:34
2065741993,"100 Shawmut Ave #307, Boston, MA 02118",Shawmut Ave #307,Boston,MA,,,02118,1599900,,2,2,1187,1347,,CONDO,PENDING,,0,3/13/2022 7:34
2065697220,"100 Shawmut Ave #502, Boston, MA 02118",Shawmut Ave #502,Boston,MA,,,02118,1145900,,1,1,1158,989,,CONDO,PENDING,,0,3/13/2022 7:34
2067665979,"100 Shawmut Ave #306, Boston, MA 02118",Shawmut Ave #306,Boston,MA,,,02118,726900,726900,1,1,1076,675,,CONDO,PENDING,,0,3/13/2022 7:34
2068554715,"100 Shawmut Ave UNIT 401, Boston, MA 02118",Shawmut Ave UNIT 401,Boston,MA,,,02118,1729900,,2,2,1495,1157,,CONDO,FOR_SALE,,0,3/13/2022 7:34
81858987,"162 Salem St APT 5, Boston, MA 02113",Salem St APT 5,Boston,MA,42.366074,-71.05511,02113,525000,537500,1,1,961,546,546,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
2082887564,"150 W Broadway UNIT 203, Boston, MA 02127",W Broadway UNIT 203,Boston,MA,42.3407,-71.053444,02127,975000,1212800,2,2,811,1201,,CONDO,FOR_SALE,Commonwealth Standard Realty Advisors,0,3/13/2022 7:34
59180590,"34 Hancock St #6, Boston, MA 02114",Hancock St #6,Boston,MA,42.35998,-71.0642,02114,1395000,1395000,2,2,1268,1100,,CONDO,FOR_SALE,Cabot & Company,0,3/13/2022 7:34
59173213,"116 Charles St UNIT 3, Boston, MA 02114",Charles St UNIT 3,Boston,MA,42.359077,-71.07098,02114,2095000,2066400,2,2,1457,1437,,CONDO,FOR_SALE,"Columbus and Over Group, LLC",0,3/13/2022 7:34
59163502,"8 Whittier Pl APT 11B, Boston, MA 02114",Whittier Pl APT 11B,Boston,MA,42.365704,-71.06735,02114,620000,624500,1,1,659,940,,CONDO,FOR_SALE,Century 21 Cityside,0,3/13/2022 7:34
59212794,"88 Beacon St APT 3, Boston, MA 02108",Beacon St APT 3,Boston,MA,42.355938,-71.07181,02108,7900000,7486400,4,5,2048,3857,,CONDO,FOR_SALE,Campion & Company Fine Homes Real Estate,0,3/13/2022 7:34
2068048647,"100 Shawmut Ave #304, Boston, MA 02118",Shawmut Ave #304,Boston,MA,,,02118,2399900,,3,2,1401,1712,,CONDO,FOR_SALE,,0,3/13/2022 7:34
81855959,"12 Worcester Sq APT 1, Boston, MA 02118",Worcester Sq APT 1,Boston,MA,42.337227,-71.07509,02118,1695000,1907000,3,3,830,2040,2178,CONDO,FOR_SALE,Sprogis & Neale Real Estate,0,3/13/2022 7:34
2067095467,"205 Maverick St #307, Boston, MA 02128",Maverick St #307,Boston,MA,,,02128,529900,,0,1,932,568,,CONDO,FOR_SALE,Advisors Living - New Developments,0,3/13/2022 7:34
2065653313,"205 Maverick St #U-314, Boston, MA 02128",Maverick St #U-314,Boston,MA,,,02128,719900,,2,1,810,888,,CONDO,FOR_SALE,Advisors Living - New Developments,0,3/13/2022 7:34
2065654416,"205 Maverick St #U-304, Boston, MA 02128",Maverick St #U-304,Boston,MA,,,02128,649900,,1,1,741,877,,CONDO,FOR_SALE,Advisors Living - New Developments,0,3/13/2022 7:34
59183575,"28 Worcester Sq APT 2, Boston, MA 02118",Worcester Sq APT 2,Boston,MA,42.3366,-71.07412,02118,899000,900100,2,1,1160,775,,CONDO,FOR_SALE,Gibson Sotheby's International Realty,0,3/13/2022 7:34
67709607,"12 Isabella St APT 1, Boston, MA 02116",Isabella St APT 1,Boston,MA,42.348587,-71.06995,02116,1265000,1265000,2,3,1125,1124,1050,CONDO,FOR_SALE,Keller Williams Realty Boston-Metro | Back Bay,0,3/13/2022 7:34
2067453686,"109 Liverpool St #1 Plan, 109 LIVERPOOL by New Wave Development","Liverpool St #1 Plan, 109 LIVERPOOL by New Wave Development",Boston,MA,42.37256,-71.0404,02128,599495,599500,2,2,687,872,,CONDO,FOR_SALE,,0,3/13/2022 7:34
2065654496,"25 Channel St SUITE 1101, Boston, MA 02210",Channel St SUITE 1101,Boston,MA,42.347237,-71.035736,02210,1498000,,2,2,992,1510,,CONDO,FOR_SALE,,0,3/13/2022 7:34
2066628246,"1 Charles St S UNIT 12D, Boston, MA 02116",Charles St S UNIT 12D,Boston,MA,42.35642,-71.069435,02116,2795000,,2,3,1589,1758,,CONDO,FOR_SALE,William Raveis R.E. & Home Services,0,3/13/2022 7:34
246886790,"1 Franklin St #3704, Boston, MA 02110",Franklin St #3704,Boston,MA,42.356316,-71.059555,02110,3895000,3556700,3,3,1858,2096,,CONDO,FOR_SALE,MGS Group Real Estate LTD,0,3/13/2022 7:34
67710071,"1 Charles St S UNIT 12C, Boston, MA 02116",Charles St S UNIT 12C,Boston,MA,42.35642,-71.069435,02116,2395000,,2,3,1619,1479,,CONDO,FOR_SALE,William Raveis R.E. & Home Services,0,3/13/2022 7:34
2076858709,"110 Sudbury St #4001, Boston, MA 02114",Sudbury St #4001,Boston,MA,,,02114,5800000,,4,4,2096,2766,,CONDO,FOR_SALE,Campion & Company Fine Homes Real Estate,0,3/13/2022 7:34
123845214,"580 Washington St #3, Boston, MA 02111",Washington St #3,Boston,MA,42.35334,-71.06218,02111,3250000,2976000,3,3,1726,1882,1882,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
59169456,"28 Irving St, Boston, MA 02114",Irving St,Boston,MA,42.3604,-71.06624,02114,2795000,2753100,3,3,1439,1941,650,SINGLE_FAMILY,FOR_SALE,Compass,0,3/13/2022 7:34
59100671,"48-50 Russell St #2A, Boston, MA 02129",50 Russell St #2A,Boston,MA,42.379555,-71.06629,02129,548000,552500,1,1,802,683,,CONDO,FOR_SALE,Coldwell Banker Realty - Charlestown,0,3/13/2022 7:34
2066619536,"One Bedroom Plan, The Parker","One Bedroom Plan, The Parker",Boston,MA,42.35176,-71.064125,02116,775000,,1,1,1516,511,,SINGLE_FAMILY,FOR_SALE,,0,3/13/2022 7:34
2065661197,"187 London St APT 2, Boston, MA 02128",London St APT 2,Boston,MA,42.37479,-71.03691,02128,619900,,2,2,774,800,,CONDO,FOR_SALE,Lokos Realty & Management,0,3/13/2022 7:34
2079042649,"14 Moon St APT 4, Boston, MA 02113",Moon St APT 4,Boston,MA,42.36425,-71.05287,02113,1150000,,2,2,1140,1008,,CONDO,FOR_SALE,Riverfront REALTORS®,0,3/13/2022 7:34
2065662124,"23 Brooks St #1, Boston, MA 02128",Brooks St #1,Boston,MA,,,02128,619900,,2,1,562,1102,,CONDO,FOR_SALE,Casas Home Realty Inc.,0,3/13/2022 7:34
2065662161,"23 Brooks St #3, Boston, MA 02128",Brooks St #3,Boston,MA,,,02128,639900,,2,2,704,908,,CONDO,FOR_SALE,Casas Home Realty Inc.,0,3/13/2022 7:34
81948405,"92 Waltham St #1A, Boston, MA 02118",Waltham St #1A,Boston,MA,42.343376,-71.07114,02118,2475000,2296700,3,3,1399,1768,,CONDO,FOR_SALE,Coldwell Banker Realty - South End,0,3/13/2022 7:34
90136195,"99-105 Broad St #8B, Boston, MA 02110",105 Broad St #8B,Boston,MA,42.35663,-71.05331,02110,1495000,1345200,2,2,1111,1345,1345,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
102987452,"100 Beacon St UNIT 1C, Boston, MA 02116",Beacon St UNIT 1C,Boston,MA,42.35551,-71.07337,02116,2995000,3367900,3,3,1509,1984,,CONDO,FOR_SALE,,0,3/13/2022 7:34
2069677293,"4 Everett Pl #1, Boston, MA 02128",Everett Pl #1,Boston,MA,,,02128,649000,666200,2,2,730,889,,CONDO,FOR_SALE,Carlton's Wharf & Co.,0,3/13/2022 7:34
102987905,"110 Stuart St UNIT 16G, Boston, MA 02116",Stuart St UNIT 16G,Boston,MA,42.350956,-71.06541,02116,2099000,2101200,2,3,1121,1872,,CONDO,FOR_SALE,Douglas Elliman Real Estate,0,3/13/2022 7:34
2065667044,"314-320 W 2nd St #505, Boston, MA 02127",320 W 2nd St #505,Boston,MA,42.33964,-71.04849,02127,995000,,3,2,903,1101,1306.8,CONDO,FOR_SALE,Gibson Sotheby's International Realty,0,3/13/2022 7:34
59174087,"25 Revere St APT 3, Boston, MA 02114",Revere St APT 3,Boston,MA,42.359673,-71.06718,02114,1365000,1365000,3,2,1275,1070,1070,CONDO,FOR_SALE,Olde Forge Realty,0,3/13/2022 7:34
2065666670,"100 Shawmut Ave #U-304, Boston, MA 02118",Shawmut Ave #U-304,Boston,MA,42.34683,-71.06571,02118,2399900,,3,2,1401,1712,,CONDO,FOR_SALE,Advisors Living - New Developments,0,3/13/2022 7:34
59164504,"300 Commercial St APT 512, Boston, MA 02109",Commercial St APT 512,Boston,MA,42.365116,-71.05146,02109,539900,555300,1,1,935,577,577,CONDO,FOR_SALE,"Bento Real Estate Group, Inc.",0,3/13/2022 7:34
81857831,"50 Fleet St SUITE 201, Boston, MA 02109",Fleet St SUITE 201,Boston,MA,42.364223,-71.05144,02109,2995000,2826400,3,3,1614,1855,,CONDO,FOR_SALE,Advisors Living - Back Bay,0,3/13/2022 7:34
2069885973,"Lexington Landing - Unit 306 Plan, Lexington Landing","Lexington Landing - Unit 306 Plan, Lexington Landing",Boston,MA,42.377106,-71.03889,02128,735000,735000,2,2,675,1088,,SINGLE_FAMILY,FOR_SALE,,0,3/13/2022 7:34
2067453685,"109 Liverpool St #3 Plan, 109 LIVERPOOL by New Wave Development","Liverpool St #3 Plan, 109 LIVERPOOL by New Wave Development",Boston,MA,42.37256,-71.0404,02128,629495,,2,2,657,957,,CONDO,FOR_SALE,,0,3/13/2022 7:34
60112774,"79 Waltham St #2, Boston, MA 02118",Waltham St #2,Boston,MA,42.343357,-71.07051,02118,799000,813900,1,1,1219,655,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
2065671688,"100 Shawmut Ave #U-402, Boston, MA 02118",Shawmut Ave #U-402,Boston,MA,,,02118,1140000,,1,1,1152,989,,CONDO,FOR_SALE,Advisors Living - New Developments,0,3/13/2022 7:34
2069513617,"202 Maverick St #105, Boston, MA 02128",Maverick St #105,Boston,MA,,,02128,519000,,1,1,857,605,8049,CONDO,FOR_SALE,Boston Harbor Real Estate,0,3/13/2022 7:34
2065671953,"23 Bradford St #2, Boston, MA 02118",Bradford St #2,Boston,MA,42.342678,-71.06862,02118,1995000,,3,3,1040,1918,1918,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
2067433573,"Residence 2 Plan, 38 Lexington St","Residence 2 Plan, 38 Lexington St",Boston,MA,42.37751,-71.03848,02128,699495,,2,2,603,1160,,CONDO,FOR_SALE,,0,3/13/2022 7:34
2080750904,"1 Bedroom Plan, The Quinn","Bedroom Plan, The Quinn",Boston,MA,42.343914,-71.063736,02118,815700,,1,1,1247,654,,CONDO,FOR_SALE,,0,3/13/2022 7:34
2067425684,"RESIDENCE 1 Plan, 38 Lexington St","RESIDENCE 1 Plan, 38 Lexington St",Boston,MA,42.37751,-71.03848,02128,599495,,2,2,722,830,,CONDO,FOR_SALE,,0,3/13/2022 7:34
2068462940,"205 Maverick St #503, Boston, MA 02128",Maverick St #503,Boston,MA,,,02128,569900,565800,0,1,1003,568,,CONDO,FOR_SALE,Advisors Living - New Developments,0,3/13/2022 7:34
2065680061,"89 Prescott St #5, Boston, MA 02128",Prescott St #5,Boston,MA,,,02128,595900,,2,2,523,1139,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
2069885962,"Lexington Landing - PH 9 Plan, Lexington Landing","Lexington Landing - PH 9 Plan, Lexington Landing",Boston,MA,42.377106,-71.03889,02128,835000,,2,2,711,1173,,SINGLE_FAMILY,FOR_SALE,,0,3/13/2022 7:34
2091858660,"121 Portland St UNIT 502, Boston, MA 02114",Portland St UNIT 502,Boston,MA,42.363586,-71.06047,02114,889999,890000,2,2,934,952,,CONDO,FOR_SALE,PSR Real Estate,0,3/13/2022 7:34
59175338,"85 E India Row APT 12D, Boston, MA 02110",E India Row APT 12D,Boston,MA,42.358376,-71.050224,02110,665000,,1,1,891,746,,CONDO,FOR_SALE,Gibson Sotheby's International Realty,0,3/13/2022 7:34
59183585,"24 Worcester Sq APT 2, Boston, MA 02118",Worcester Sq APT 2,Boston,MA,42.336697,-71.07424,02118,739000,749300,2,1,897,823,,CONDO,FOR_SALE,Coldwell Banker Realty - South End,0,3/13/2022 7:34
59165841,"9 Fayette St APT 1, Boston, MA 02116",Fayette St APT 1,Boston,MA,42.34929,-71.067024,02116,1100000,1100000,2,2,1194,921,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
2067453687,"109 Liverpool St #PH Plan, 109 LIVERPOOL by New Wave Development","Liverpool St #PH Plan, 109 LIVERPOOL by New Wave Development",Boston,MA,42.37256,-71.0404,02128,749495,,2,2,731,1025,,CONDO,FOR_SALE,,0,3/13/2022 7:34
59183531,"85 E Brookline St APT 2, Boston, MA 02118",E Brookline St APT 2,Boston,MA,42.337376,-71.070145,02118,735000,650300,2,1,1065,690,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
333605602,"48 Cook St UNIT 1, Boston, MA 02129",Cook St UNIT 1,Boston,MA,42.381363,-71.06365,02129,979000,978600,3,2,608,1608,,CONDO,FOR_SALE,Gibson Sotheby's International Realty,0,3/13/2022 7:34
2080750906,"2 Bedroom Plan, The Quinn","Bedroom Plan, The Quinn",Boston,MA,42.343914,-71.063736,02118,1799000,,2,3,1332,1350,,CONDO,FOR_SALE,,0,3/13/2022 7:34
2069885970,"Lexington Landing - Unit 305 Plan, Lexington Landing","Lexington Landing - Unit 305 Plan, Lexington Landing",Boston,MA,42.377106,-71.03889,02128,675000,675000,2,2,672,1004,,SINGLE_FAMILY,FOR_SALE,,0,3/13/2022 7:34
59174085,"25 Revere St APT 1, Boston, MA 02114",Revere St APT 1,Boston,MA,42.359673,-71.06718,02114,1275000,1269100,2,2,1307,975,975,CONDO,FOR_SALE,Olde Forge Realty,0,3/13/2022 7:34
81857238,"44 Prince St APT 504, Boston, MA 02113",Prince St APT 504,Boston,MA,42.364723,-71.05488,02113,1995000,1961700,3,2,1212,1645,1742.4,CONDO,FOR_SALE,Coldwell Banker Realty - Back Bay,0,3/13/2022 7:34
63710104,"22 Sheafe St APT 3, Boston, MA 02113",Sheafe St APT 3,Boston,MA,42.36622,-71.05588,02113,725000,733600,2,1,1090,665,,CONDO,FOR_SALE,Engel & Volkers Boston,0,3/13/2022 7:34
239892771,"15 Hancock St #2, Boston, MA 02114",Hancock St #2,Boston,MA,42.360645,-71.064735,02114,3290000,3215200,3,5,1248,2636,,CONDO,FOR_SALE,,0,3/13/2022 7:34
2065702571,"100 Shawmut Ave #U-910, Boston, MA 02118",Shawmut Ave #U-910,Boston,MA,,,02118,619900,,0,1,1344,461,,CONDO,FOR_SALE,Advisors Living - New Developments,0,3/13/2022 7:34
2071099006,"49 Melcher St UNIT 305, Boston, MA 02210",Melcher St UNIT 305,Boston,MA,42.349384,-71.050385,02210,899000,,1,1,1083,830,,CONDO,FOR_SALE,Douglas Elliman Real Estate,0,3/13/2022 7:34
2083909915,"340 W 2nd St #5, Boston, MA 02127",W 2nd St #5,Boston,MA,,,02127,525000,534600,0,1,1052,499,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
59101062,"4 Lexington St, Boston, MA 02129",Lexington St,Boston,MA,42.37711,-71.05967,02129,1549000,1537600,3,3,687,2254,982,SINGLE_FAMILY,FOR_SALE,Reitz Realty Group,0,3/13/2022 7:34
59175437,"85 E India Row APT 25G, Boston, MA 02110",E India Row APT 25G,Boston,MA,42.358376,-71.050224,02110,1225000,1223700,2,2,1007,1216,1306.8,CONDO,FOR_SALE,Camdan Realty LLC,0,3/13/2022 7:34
59106078,"3 Magnolia Pl, Boston, MA 02125",Magnolia Pl,Boston,MA,42.313286,-71.07308,02125,950000,951500,4,2,519,1830,3103,MULTI_FAMILY,FOR_SALE,eXp Realty,0,3/13/2022 7:34
60112601,"25 Charles St, Boston, MA 02129",Charles St,Boston,MA,42.38268,-71.07071,02129,1399000,1399000,3,4,635,2200,,SINGLE_FAMILY,PENDING,,0,3/13/2022 7:34
2078739732,"110 Arlington St #4, Boston, MA 02116",Arlington St #4,Boston,MA,42.34955,-71.06948,02116,2700000,2831000,3,3,1168,2310,,CONDO,FOR_SALE,Campion & Company Fine Homes Real Estate,0,3/13/2022 7:34
2069885967,"Lexington Landing - Unit 203 Plan, Lexington Landing","Lexington Landing - Unit 203 Plan, Lexington Landing",Boston,MA,42.377106,-71.03889,02128,715000,,2,2,715,1000,,SINGLE_FAMILY,FOR_SALE,,0,3/13/2022 7:34
2065711838,"41 W Eagle St APT 1, Boston, MA 02128",W Eagle St APT 1,Boston,MA,42.381126,-71.038,02128,609900,,2,2,674,904,,CONDO,FOR_SALE,Reference Real Estate,0,3/13/2022 7:34
2068413058,"160 W 7th St #4, Boston, MA 02127",W 7th St #4,Boston,MA,,,02127,1325000,1325000,2,2,955,1386,,CONDO,FOR_SALE,Coldwell Banker Realty - Back Bay,0,3/13/2022 7:34
2067659406,"57 Brooks St #1, Boston, MA 02128",Brooks St #1,Boston,MA,,,02128,649000,,2,2,595,1090,,CONDO,FOR_SALE,Red Tree Real Estate,0,3/13/2022 7:34
2065715485,"76 Wareham St #6A, Boston, MA 02118",Wareham St #6A,Boston,MA,,,02118,2700000,,2,2,1959,1378,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
2119550015,"177 Brooks St #C, Boston, MA 02128",Brooks St #C,Boston,MA,,,02128,549900,554500,2,1,542,1014,,CONDO,FOR_SALE,Compass,0,3/13/2022 7:34
